date,team,home,mp.mean,fg.total,fga.total,fg_pct.mean,fg3.total,fg3a.total,fg3_pct.mean,ft.total,fta.total,ft_pct.mean,orb.total,drb.total,trb.total,ast.total,stl.total,blk.total,tov.total,pf.total,pts.total,plus_minus.mean,ts_pct.mean,fg3a_per_fga_pct.mean,fta_per_fga_pct.mean,orb_pct.mean,drb_pct.mean,trb_pct.mean,ast_pct.mean,stl_pct.mean,blk_pct.mean,tov_pct.mean,usg_pct.mean,off_rtg.mean,def_rtg.mean
2017-01-23,Sacramento Kings,0,24,40,82,0.5208,9,21,0.49314285714285716,20,26,0.803125,10,33,43,25,10,3,14,15,109,2.5,0.6151,0.2669,0.3339,4.58,16.39,10.26,15.209999999999999,2.02,0.97,10.73,19.64,117.6,108.2
2017-01-23,San Antonio Spurs,0,21.81818181818182,45,95,0.44027272727272726,9,22,0.375,13,16,0.7778333333333334,13,37,50,22,7,5,8,17,112,11.818181818181818,0.5118181818181818,0.2569090909090909,0.196,6.754545454545454,21.37272727272727,13.718181818181819,12.627272727272727,1.0818181818181818,1.290909090909091,6.790909090909091,20,115.0909090909091,90.0909090909091
2017-01-23,Utah Jazz,1,24,36,84,0.4863,5,21,0.17857142857142858,18,26,0.7788571428571428,8,34,42,16,10,7,10,18,95,-1,0.5472,0.2289,0.2967,3.16,15.74,9.23,13.47,2.35,1.84,10.6,19.89,105.5,103.2
2017-01-23,Washington Wizards,0,26.666666666666668,43,80,0.5927777777777778,10,25,0.324,13,17,0.631,5,42,47,22,5,3,14,23,109,5.555555555555555,0.6481111111111111,0.30366666666666664,0.147,2.388888888888889,15.211111111111112,10.066666666666666,14.488888888888889,1.0666666666666667,1.2333333333333334,10.911111111111111,17.98888888888889,120.11111111111111,104
2017-01-24,Boston Celtics,0,21.81818181818182,38,84,0.388,10,33,0.26,22,24,0.9512857142857143,8,24,32,24,10,3,13,20,108,-6.818181818181818,0.48854545454545456,0.3880909090909091,0.20945454545454545,5.227272727272727,14.918181818181818,9.363636363636363,11.463636363636363,1.6727272727272726,0.9,13.681818181818182,19.045454545454547,96.0909090909091,127
2017-01-24,Chicago Bulls,0,24,35,77,0.46290000000000003,7,22,0.28125,23,30,0.832,6,38,44,12,13,6,13,19,100,4,0.5865,0.3964,0.4737,2.25,14.81,9.06,8.98,2.12,2.01,15.04,19.11,107.2,95.3
2017-01-24,Denver Nuggets,1,24,35,76,0.42869999999999997,10,26,0.4375,23,31,0.713,7,36,43,28,7,6,14,15,103,5,0.5452,0.3495,0.4773,4.8,15.89,10.67,18.83,1.89,2.24,14.879999999999999,20.669999999999998,107.1,97.7
2017-01-24,Los Angeles Clippers,0,24.001666666666665,33,71,0.4366,18,34,0.38966666666666666,26,41,0.711,11,35,46,17,4,1,17,22,110,-5.6,0.5938,0.4277,1.079,5.07,17.54,11.16,10.86,0.75,0.44000000000000006,10.799999999999999,17.71,120.4,126.8
2017-01-24,Minnesota Timberwolves,0,26.666666666666668,44,84,0.5195555555555555,6,17,0.4028333333333333,18,24,0.635,10,32,42,24,8,4,15,21,112,0.5555555555555556,0.5667777777777778,0.22366666666666668,0.23177777777777778,5.711111111111111,16.511111111111113,11.366666666666667,11.38888888888889,1.1888888888888889,0.9111111111111111,11.911111111111111,19.666666666666668,113.77777777777777,113.11111111111111
2017-01-24,Orlando Magic,1,26.668518518518518,35,85,0.41455555555555557,7,22,0.241625,15,20,0.6611666666666667,12,36,48,18,7,2,19,18,92,-4.444444444444445,0.5035555555555555,0.31033333333333335,0.19266666666666668,3.7666666666666666,18.377777777777776,10.444444444444445,12.811111111111112,1.3666666666666667,0.5444444444444445,16.9,18.766666666666666,94.55555555555556,103.22222222222223
2017-01-24,Philadelphia 76ers,1,24.001666666666665,45,90,0.5466,10,29,0.4277777777777778,21,22,0.9841428571428571,6,32,38,35,8,7,5,27,121,5.5,0.6667,0.3437,0.3195,2.12,14.69,8.55,19.29,1.38,3.22,4.84,19.86,135.4,116
2017-01-24,Phoenix Suns,1,24,38,86,0.4328,7,19,0.3244285714285714,28,32,0.7928571428571428,13,31,44,20,7,4,15,23,111,-0.5,0.5337999999999999,0.214,0.5048,4.71,16.88,10.51,11.790000000000001,1.13,1.23,10.52,20.22,108.9,113.8
2017-01-24,San Antonio Spurs,0,24,38,85,0.4961,7,24,0.3634,25,33,0.675125,6,30,36,20,7,6,12,18,108,1,0.601,0.2781,0.4601,2.87,13.95,8.34,13.23,1.31,1.56,10.57,19.76,115,108.8
2017-01-24,Toronto Raptors,1,24.001666666666665,38,84,0.4381111111111111,6,25,0.20650000000000002,24,28,0.875,10,35,45,10,9,8,13,25,106,-1,0.528,0.2782222222222222,0.27911111111111114,5.71,15.93,10.89,5.36,1.83,2.06,8.533333333333333,16.72,99.1,108.9
2017-01-24,Utah Jazz,0,21.81818181818182,35,85,0.3317272727272727,7,22,0.2952857142857143,16,21,0.7805,8,32,40,19,6,3,11,21,93,-4.545454545454546,0.3940909090909091,0.2555454545454545,0.22936363636363635,3.1636363636363636,15.818181818181818,9.10909090909091,12.1,1.2272727272727273,1.0999999999999999,8.154545454545454,18.436363636363637,80.27272727272727,109.18181818181819
2017-01-24,Washington Wizards,1,21.81969696969697,48,84,0.6424,9,20,0.44166666666666665,18,21,0.8314,8,35,43,21,7,4,15,18,123,6.818181818181818,0.7162000000000001,0.1964,0.225,13.427272727272728,12.50909090909091,14.663636363636364,10.863636363636363,0.9,1.0272727272727273,8.82,18.854545454545455,131.0909090909091,113.36363636363636
2017-01-25,Atlanta Hawks,0,26.668518518518518,43,83,0.474,17,30,0.4605,16,19,0.8434,6,33,39,29,5,5,13,20,119,2.7777777777777777,0.5841111111111111,0.3894444444444444,0.18944444444444444,4.977777777777778,14.366666666666667,10.255555555555556,15.1,1.0666666666666667,1.1777777777777778,10.966666666666667,19.755555555555556,115,119.44444444444444
2017-01-25,Boston Celtics,1,21.81969696969697,47,91,0.5123636363636364,11,32,0.41910000000000003,15,16,0.9,12,36,48,33,10,3,18,27,120,5,0.5916363636363636,0.3871818181818182,0.21645454545454546,5.718181818181818,18.78181818181818,12.754545454545454,13.727272727272727,1.490909090909091,0.9727272727272728,19.8,18.536363636363635,102.18181818181819,108
2017-01-25,Brooklyn Nets,1,21.81818181818182,35,80,0.4,13,35,0.337,23,26,0.875,4,29,33,20,3,4,15,25,106,-1.3636363636363635,0.5176363636363637,0.41045454545454546,0.3578181818181818,2.690909090909091,14.636363636363637,8.418181818181818,12.063636363636364,0.5,1.3818181818181818,16.98181818181818,21.027272727272727,98.54545454545455,113
2017-01-25,Charlotte Hornets,1,26.666666666666668,38,92,0.4082222222222222,7,23,0.27885714285714286,20,21,0.9285714285714286,12,31,43,26,6,6,14,18,103,-5.555555555555555,0.49,0.25177777777777777,0.31355555555555553,4.611111111111112,15.6,9.333333333333334,14.4,1.1666666666666667,2.0444444444444443,13.966666666666667,19.58888888888889,94.77777777777777,115
2017-01-25,Chicago Bulls,1,24,43,94,0.4724,8,27,0.19285714285714287,20,26,0.6875,12,29,41,18,6,5,6,16,114,-2.5,0.5189,0.2934,0.367,4.59,17.29,10.15,12.5,0.9400000000000001,1.74,4.82,18.2,116.6,124.8
2017-01-25,Cleveland Cavaliers,1,26.5,40,82,0.4223,15,38,0.27949999999999997,17,34,0.45166666666666666,13,34,47,29,9,6,18,21,112,-2,0.5063,0.5363,0.7713,4.16,12.25,8.03,13.67,1.94,1.53,13.03,21.2,96.1,115.7
2017-01-25,Dallas Mavericks,1,24,39,83,0.5596,6,26,0.22912500000000002,19,24,0.7023333333333334,7,29,36,19,10,7,7,12,103,4,0.6327,0.2924,0.2322,4.33,11.68,8.129999999999999,15.07,1.92,2.0300000000000002,8.67,18.63,123.6,103.9
2017-01-25,Golden State Warriors,0,24,39,82,0.5016,11,28,0.33340000000000003,24,27,0.9,5,36,41,23,7,14,12,19,113,5,0.6177,0.2055,0.4357,2.94,16.54,10.71,12.27,1.22,3.75,5.7,17.04,131,104.3
2017-01-25,Houston Rockets,0,30,36,77,0.509,10,31,0.3264,27,38,0.6641666666666667,6,24,30,28,8,5,17,18,109,-6.875,0.589375,0.336875,0.45387500000000003,3.05,14.162500000000001,8.175,17.675,1.55,1.9375,14.7,19.7375,107.625,119.125
2017-01-25,Los Angeles Lakers,0,21.81818181818182,37,94,0.31936363636363635,11,30,0.25,13,14,0.8,14,37,51,16,5,9,13,17,98,-3.1818181818181817,0.368,0.2700909090909091,0.08736363636363637,6.890909090909091,18.472727272727273,12.209090909090909,11.209090909090909,0.7636363636363637,2.6363636363636362,12.227272727272727,18.563636363636363,88.0909090909091,106.72727272727273
2017-01-25,Memphis Grizzlies,1,30.00208333333333,36,78,0.355375,10,22,0.4028333333333333,19,25,0.7,9,36,45,18,3,7,9,17,101,1.25,0.52825,0.217875,0.6245,5.75,17.1375,11.95,11.7875,0.55,3.525,11.4625,18.975,113.625,108.375
2017-01-25,Miami Heat,0,24,40,83,0.47933333333333333,11,23,0.4387142857142857,18,25,0.7214285714285714,6,34,40,23,7,6,10,25,109,1.5,0.5666666666666667,0.3413333333333333,0.3667777777777778,2.61,16.44,9.8,11.129999999999999,1.4100000000000001,2.54,8.799999999999999,17.18,99.2,108.8
2017-01-25,Milwaukee Bucks,1,24,42,91,0.5011111111111111,7,28,0.29583333333333334,18,23,0.7345,15,22,37,26,11,4,19,22,109,-2.5,0.5753333333333334,0.314,0.2232222222222222,4.68,12.66,7.79,13.7,1.81,1.3599999999999999,20.477777777777778,17.69,89.3,117.6
2017-01-25,New Orleans Pelicans,1,21.81969696969697,41,96,0.44480000000000003,11,27,0.39255555555555555,12,19,0.5334,9,37,46,23,7,9,12,23,105,-4.090909090909091,0.5249,0.3018,0.2131,2.709090909090909,14.927272727272728,8.636363636363637,12.554545454545455,1.018181818181818,2.4363636363636365,16.990909090909092,19.90909090909091,91,108.9090909090909
2017-01-25,New York Knicks,0,20,39,92,0.29772727272727273,7,23,0.27025,10,12,0.75,18,37,55,17,4,2,18,21,95,-3.3333333333333335,0.34045454545454545,0.2720909090909091,0.13054545454545455,8.658333333333333,14.966666666666667,11.725,13.208333333333334,0.7583333333333334,0.4916666666666667,19.045454545454547,17.6,76.08333333333333,112
2017-01-25,Oklahoma City Thunder,0,24,42,91,0.4539,10,27,0.27575,20,28,0.631,12,43,55,24,6,11,16,18,114,4.5,0.54,0.3331,0.2813,4.43,15.56,10.16,15.27,0.9400000000000001,2.6,9.33,19.2,113.5,101.1
2017-01-25,Philadelphia 76ers,0,24,40,75,0.6375,12,26,0.51875,22,25,0.8571428571428571,9,34,43,32,9,4,21,21,114,2.5,0.7488,0.3727,0.4654,5.68,12.77,10.02,19.05,1.55,0.92,21.43,19.14,129.5,110.2
2017-01-25,Portland Trail Blazers,1,26.666666666666664,43,90,0.4477777777777778,4,15,0.26671428571428574,15,20,0.70825,9,40,49,17,5,4,11,12,105,3.888888888888889,0.4866666666666667,0.18877777777777777,0.14444444444444443,4.5777777777777775,15.444444444444445,10.433333333333334,8.822222222222223,1.011111111111111,1.7000000000000002,11.266666666666666,18.8,99.22222222222223,100.11111111111111
2017-01-25,Sacramento Kings,0,26.49833333333333,43,95,0.4734,11,31,0.302125,19,22,0.9524285714285714,11,36,47,29,13,3,11,28,116,2,0.5891,0.3498,0.2503,5.89,15.44,10.86,17.54,2.45,1.0999999999999999,9.76,19.3,119.1,109.6
2017-01-25,Toronto Raptors,0,24,39,92,0.394,10,34,0.23742857142857143,11,19,0.5138333333333334,13,32,45,16,6,4,8,22,99,-1,0.43270000000000003,0.3235,0.2331,4.87,17.94,10.82,8.67,1.35,3.26,10.49,18.57,85.8,110.7
2017-01-26,Dallas Mavericks,0,24.001666666666665,38,84,0.445,11,26,0.4375,11,13,0.8125,8,28,36,17,10,2,12,26,98,-5.5,0.5136000000000001,0.3485,0.205,4.640000000000001,18.02,10.55,13.83,1.83,0.9299999999999999,15.47,19.39,101.5,116.3
2017-01-26,Denver Nuggets,1,26.666666666666664,44,86,0.5026666666666667,9,23,0.462875,30,35,0.9118571428571428,19,27,46,29,5,6,12,15,127,3.888888888888889,0.6396666666666667,0.2871111111111111,0.4235555555555556,10.555555555555555,13.6,12,15.344444444444445,0.9,1.4666666666666666,9.2,20.2,145.22222222222223,128.77777777777777
2017-01-26,Indiana Pacers,0,24.003333333333334,42,81,0.4464,10,18,0.37142857142857144,15,17,0.8888333333333334,6,38,44,21,7,4,18,22,109,3,0.5675,0.2277,0.3847,3.29,18.650000000000002,11.96,10.48,1.05,1.26,16.77,18.76,96.8,106.8
2017-01-26,Los Angeles Lakers,0,24,36,84,0.385,4,14,0.1905,12,13,0.8333333333333334,10,38,48,13,5,2,12,24,88,-4,0.4229,0.136,0.1364,4.95,16.56,10.98,8.89,1.09,0.82,13.23,19.71,85.6,106.9
2017-01-26,Minnesota Timberwolves,1,26.666666666666668,36,81,0.473625,10,27,0.4083333333333333,21,27,0.6885,6,28,34,27,13,5,11,20,103,-3.3333333333333335,0.535125,0.398875,0.53725,2.3,14.088888888888889,7.444444444444445,15.8,3.3555555555555556,3.022222222222222,9.362499999999999,16.444444444444443,95.33333333333333,109.44444444444444
2017-01-26,Oklahoma City Thunder,1,21.818181818181817,37,72,0.45590909090909093,9,22,0.385375,26,36,0.77925,7,36,43,13,7,2,16,17,109,5,0.5735454545454546,0.392,0.6101818181818182,3.7636363636363637,15.381818181818183,10.236363636363636,9.572727272727272,0.9818181818181818,1.1727272727272726,15.2,19.845454545454547,106.27272727272727,106.0909090909091
2017-01-26,Phoenix Suns,0,21.818181818181817,48,89,0.5388181818181819,10,24,0.4065714285714286,14,17,0.8703333333333333,8,20,28,21,8,2,11,26,120,-3.1818181818181817,0.596909090909091,0.2359090909090909,0.08654545454545454,5.054545454545455,8.781818181818181,7.027272727272727,11.245454545454546,2.3363636363636364,0.4090909090909091,10.445454545454545,21.063636363636363,115,136.1818181818182
2017-01-26,Utah Jazz,1,24,33,81,0.4294,6,26,0.22287500000000002,24,28,0.8222222222222222,10,34,44,13,7,6,8,10,96,4,0.5305,0.3354,0.3286,3.5300000000000002,14.41,8.72,10.8,1.26,1.1,6.76,20.59,110.3,100.2
2017-01-27,Atlanta Hawks,1,18.46153846153846,30,83,0.3129230769230769,9,31,0.2636363636363636,17,25,0.8125,8,33,41,18,9,8,19,16,86,-10,0.4020769230769231,0.36530769230769233,0.3543076923076923,3.1076923076923078,15.26923076923077,9.115384615384615,15,1.7153846153846155,3.253846153846154,16.846153846153847,19.523076923076925,74.76923076923077,110
2017-01-27,Boston Celtics,1,20,50,89,0.5513333333333333,16,34,0.4489,12,15,0.85425,7,40,47,39,8,5,10,17,128,12.5,0.65925,0.36683333333333334,0.23733333333333334,3.3166666666666664,17.416666666666668,11.125,17.65833333333333,1.3916666666666666,1.3416666666666666,7.725,19.666666666666668,130.16666666666666,101.33333333333333
2017-01-27,Brooklyn Nets,0,24,43,87,0.5522,16,33,0.5555555555555556,14,16,0.8333333333333334,4,33,37,23,9,2,10,15,116,-4,0.6824,0.3719,0.1961,3.78,15.19,9.48,11.36,2.37,0.86,9.52,19.51,128.9,120.2
2017-01-27,Charlotte Hornets,0,26.666666666666668,40,90,0.41100000000000003,13,37,0.2815714285714286,14,15,0.9583333333333334,9,38,47,18,5,4,13,16,107,-1.6666666666666667,0.5337777777777778,0.3481111111111111,0.2548888888888889,3.8777777777777778,14.688888888888888,9.444444444444445,9.844444444444445,0.9444444444444444,1.1777777777777778,12.722222222222223,18.788888888888888,103.33333333333333,111.44444444444444
2017-01-27,Chicago Bulls,1,24,33,78,0.4452,3,13,0.2916666666666667,19,25,0.713,9,34,43,19,7,9,21,12,88,-6,0.516,0.2376,0.4262,4.44,16.58,10.43,14.28,1.19,2.81,18.01,19.64,89.2,104.8
2017-01-27,Cleveland Cavaliers,1,21.81818181818182,49,92,0.5285555555555556,13,36,0.360375,13,20,0.623,9,38,47,26,4,5,14,14,124,3.6363636363636362,0.5921111111111111,0.4177777777777778,0.2091111111111111,4.263636363636364,15.045454545454545,9.654545454545454,13.381818181818183,0.7,1.7545454545454546,17.92,16.945454545454545,117.36363636363636,115.54545454545455
2017-01-27,Houston Rockets,0,30,42,81,0.427,12,31,0.37560000000000004,27,28,0.9898571428571429,6,35,41,25,10,4,23,29,123,3.125,0.561375,0.401375,0.312375,4.0875,16.900000000000002,11.0625,16.175,1.7874999999999999,1.6875,20.5875,19.537499999999998,96.375,108.5
2017-01-27,Indiana Pacers,1,26.5,38,78,0.501,10,28,0.3375,29,33,0.8487142857142858,7,22,29,19,14,4,10,24,115,2,0.6057,0.38,0.4377,3.7399999999999998,13.280000000000001,7.99,10.78,2.75,2.42,7.859999999999999,20.39,115.7,120.5
2017-01-27,Memphis Grizzlies,0,26.666666666666668,37,77,0.45122222222222225,9,26,0.30833333333333335,26,33,0.7026666666666667,10,32,42,24,6,5,11,19,109,-1.6666666666666667,0.5636666666666666,0.39122222222222225,0.6404444444444445,5.411111111111111,14.5,10.255555555555556,14.755555555555556,1.0888888888888888,1.9333333333333333,9.055555555555555,18.6,118.66666666666667,124.55555555555556
2017-01-27,Miami Heat,0,26.666666666666668,41,89,0.488625,9,24,0.49042857142857144,9,11,0.76,7,33,40,25,14,2,10,17,100,6.666666666666667,0.594,0.357625,0.134625,2.7666666666666666,16.855555555555554,9.88888888888889,14.466666666666667,3.077777777777778,0.5666666666666667,15.633333333333333,17.555555555555554,108.11111111111111,90.22222222222223
2017-01-27,Milwaukee Bucks,0,20,31,80,0.33575,7,23,0.23814285714285716,17,24,0.7082857142857143,12,31,43,19,6,7,19,22,86,-6.666666666666667,0.42283333333333334,0.355,0.23541666666666666,7.558333333333334,11.2,9.283333333333333,12.266666666666667,1.2333333333333334,2.35,18.71666666666667,20.483333333333334,80.08333333333333,110.08333333333333
2017-01-27,New Orleans Pelicans,1,24.00166666666667,48,93,0.4657,13,30,0.338,10,14,0.62,14,39,53,29,8,6,14,20,119,8,0.5372,0.4004,0.12380000000000001,5.94,12.92,9.6,14.75,1.56,1.67,7.79,19.87,113.9,108.1
2017-01-27,New York Knicks,1,24,46,96,0.4563,9,27,0.38471428571428573,9,13,0.7776666666666667,11,37,48,22,8,9,10,18,110,1.5,0.5193,0.2458,0.1307,6.43,16.38,11.26,13.79,1.53,3.74,9.97,19.09,115.8,108.5
2017-01-27,Orlando Magic,0,21.81818181818182,38,87,0.4450909090909091,9,25,0.3249,13,18,0.7221666666666666,7,31,38,29,7,2,11,15,98,-13.636363636363637,0.5426363636363636,0.31963636363636366,0.22154545454545455,3.1818181818181817,17.463636363636365,9.572727272727272,19.454545454545453,1.3,0.6818181818181818,9.763636363636364,20.9,107.45454545454545,131.8181818181818
2017-01-27,Philadelphia 76ers,1,24,42,78,0.5909,10,25,0.408375,24,32,0.6547499999999999,3,26,29,29,14,6,22,25,118,-2.5,0.6696,0.2971,0.5176999999999999,1.6300000000000001,15.8,8.1,16.87,2.5100000000000002,2.46,18.82,20.28,109,114
2017-01-27,Portland Trail Blazers,1,26.666666666666668,38,81,0.40711111111111115,16,35,0.42033333333333334,20,21,0.9818,8,25,33,24,2,3,12,26,112,1.6666666666666667,0.5163333333333333,0.36044444444444446,0.1628888888888889,3.7555555555555555,14.244444444444444,8.677777777777777,14.28888888888889,0.35555555555555557,0.9777777777777779,7.588888888888889,17.622222222222224,108.77777777777777,121.33333333333333
2017-01-27,Sacramento Kings,0,26.501666666666665,35,70,0.3951,13,25,0.481375,28,36,0.861625,10,33,43,22,7,1,19,30,111,-2,0.6082,0.3605,0.637,6.25,13.83,10.45,14.97,1.25,0.27,14.35,19.07,122,125
2017-01-27,San Antonio Spurs,0,18.462820512820514,33,85,0.37215384615384617,12,28,0.4107777777777778,25,29,0.8571428571428571,12,32,44,20,10,4,12,13,103,-6.153846153846154,0.52,0.32353846153846155,0.485,3.6076923076923078,12.592307692307692,7.861538461538461,18.161538461538463,1.6846153846153846,1.1,9.346153846153847,19.8,111.53846153846153,123.61538461538461
2017-01-27,Toronto Raptors,1,24,37,84,0.447,10,25,0.5056666666666667,18,23,0.7906,12,35,47,20,9,10,14,19,102,8,0.5425,0.3081,0.174,6.970000000000001,15.51,11.41,12.88,2.36,3.82,12.9,19.3,110.3,89.5
2017-01-27,Washington Wizards,0,20.00138888888889,43,89,0.482,13,31,0.479125,13,19,0.6111666666666666,13,39,52,26,12,10,18,24,112,10.833333333333334,0.5612727272727273,0.34,0.18163636363636365,4.308333333333334,20.758333333333333,12.616666666666667,17.116666666666667,1.9583333333333333,4.975,17.21818181818182,17.8,114.66666666666667,84
2017-01-28,Boston Celtics,0,26.5,37,89,0.3491,14,41,0.31233333333333335,24,30,0.6258571428571429,9,35,44,26,6,7,13,23,112,2,0.4356,0.44480000000000003,0.3006,5,15.05,9.84,15.02,1.23,2.65,11.31,19.53,91.7,104.5
2017-01-28,Brooklyn Nets,0,20.00138888888889,41,85,0.44081818181818183,7,21,0.25922222222222224,20,25,0.768,5,35,40,20,6,6,14,18,109,-8.333333333333334,0.521,0.22363636363636363,0.23745454545454545,2.6083333333333334,17.458333333333332,10.6,11.058333333333334,0.8666666666666667,1.3833333333333333,10.833333333333332,18.016666666666666,100,124.5
2017-01-28,Charlotte Hornets,1,26.666666666666664,36,75,0.5551111111111111,12,37,0.37757142857142856,22,24,0.9375,7,27,34,24,4,7,11,25,106,-1.6666666666666667,0.6686666666666666,0.39855555555555555,0.38866666666666666,4.188888888888889,16.366666666666667,10.11111111111111,15.233333333333333,0.9111111111111111,3.6888888888888887,12.022222222222222,18.98888888888889,122.44444444444444,122.33333333333333
2017-01-28,Denver Nuggets,0,26.666666666666668,39,80,0.46711111111111114,8,25,0.3,37,42,0.878375,9,39,48,17,7,3,14,25,123,6.111111111111111,0.5812222222222222,0.3026666666666667,0.4941111111111111,4.711111111111111,14.911111111111111,10.322222222222223,9.544444444444444,1.2222222222222223,0.7333333333333334,16.444444444444443,20.044444444444444,111.22222222222223,110.66666666666667
2017-01-28,Detroit Pistons,0,24,46,89,0.4819,4,12,0.32142857142857145,7,12,0.47614285714285715,13,29,42,11,6,3,12,16,103,-6.5,0.5268,0.1431,0.2041,6.41,14.67,10.33,5.94,1.59,1.11,9.75,20.14,111.3,127
2017-01-28,Golden State Warriors,1,18.46153846153846,57,92,0.6088461538461538,17,34,0.366625,13,16,0.75,9,39,48,35,9,7,11,17,144,17.692307692307693,0.6697692307692308,0.2837692307692308,0.30615384615384617,6.838461538461538,16.515384615384615,12.546153846153846,15.646153846153846,1.7384615384615385,3.953846153846154,10.338461538461539,19.453846153846154,139.46153846153845,99.3076923076923
2017-01-28,Los Angeles Clippers,0,20,36,82,0.45433333333333337,12,28,0.4351111111111111,14,22,0.708375,8,24,32,24,7,2,14,18,98,-19.166666666666668,0.55425,0.3463333333333333,0.31325000000000003,3.216666666666667,16.483333333333334,8.7,15.091666666666667,1.45,0.6083333333333333,9.916666666666666,20.383333333333333,106.16666666666667,146.83333333333334
2017-01-28,Memphis Grizzlies,0,26.666666666666664,41,80,0.48666666666666664,11,26,0.3032222222222222,9,10,0.875,7,24,31,13,8,1,7,23,102,3.888888888888889,0.5757777777777777,0.3833333333333333,0.12544444444444444,3.8333333333333335,16.122222222222224,9.366666666666667,7.5777777777777775,2.077777777777778,0.3888888888888889,9.011111111111111,19.1,112.22222222222223,116.33333333333333
2017-01-28,Miami Heat,1,26.666666666666664,42,80,0.5796666666666667,14,28,0.5464285714285714,18,23,0.7856666666666666,9,29,38,18,6,6,11,19,116,7.222222222222222,0.7426666666666667,0.40355555555555556,0.27544444444444444,5.4,14.38888888888889,10.088888888888889,9.11111111111111,1.2555555555555555,1.8,9.755555555555555,18.266666666666666,143.44444444444446,112.66666666666667
2017-01-28,Milwaukee Bucks,1,26.5,37,87,0.4392,9,21,0.4595714285714286,25,32,0.8333333333333334,9,38,47,23,6,6,15,25,108,-2,0.5541,0.2555,0.6457,4.5600000000000005,15.35,10.14,15.17,1.37,2.57,11.94,21.99,105.8,108.1
2017-01-28,Minnesota Timberwolves,1,21.818181818181817,47,93,0.3896,9,20,0.44057142857142856,26,32,0.8565,13,36,49,27,8,8,11,21,129,9.090909090909092,0.4674,0.2707,0.2462,3.618181818181818,18.345454545454547,10.4,16.363636363636363,1.0545454545454547,1.6272727272727274,13.65,19.7,96.45454545454545,107.18181818181819
2017-01-28,Phoenix Suns,1,24,41,91,0.3786,6,21,0.234375,24,32,0.57975,11,32,43,20,9,3,10,36,112,-5.5,0.4115,0.2713,0.2244,3.64,16.060000000000002,9.23,10.959999999999999,1.58,1.84,6.42,17.330000000000002,83.3,121
2017-01-28,Sacramento Kings,0,24,41,79,0.4592,11,27,0.33325,16,26,0.6111428571428571,8,30,38,27,6,5,9,23,109,1.5,0.5253,0.3621,0.3142,3.75,17.04,10.6,14.38,1.29,3.18,8.81,19.38,112.3,119.8
2017-01-28,Utah Jazz,1,24,29,62,0.4731111111111111,10,25,0.420875,27,29,0.9557142857142857,4,27,31,19,3,4,13,18,95,-3.5,0.6662,0.4912222222222222,0.6424444444444445,1.82,13.25,8.09,16.39,0.76,1.0899999999999999,17.84,20.03,103.9,125.5
2017-01-29,Atlanta Hawks,1,34,52,119,0.4218,10,31,0.2988571428571429,28,40,0.7583333333333333,17,47,64,36,4,2,14,24,142,1.5,0.4895,0.22190000000000001,0.2327,4.65,13.67,9.04,12.59,0.65,0.6399999999999999,6.0600000000000005,17.63,106.6,108.6
2017-01-29,Chicago Bulls,1,24,45,89,0.4968888888888889,8,14,0.62,23,28,0.8416666666666667,10,39,49,29,8,5,10,11,121,6.5,0.5915,0.1922222222222222,0.21077777777777779,4.18,16.89,11.09,14.93,1.21,1.37,11.69,18.759999999999998,116.7,107.1
2017-01-29,Cleveland Cavaliers,1,20,41,92,0.35545454545454547,8,29,0.140625,17,22,0.74,8,43,51,22,9,6,10,16,107,6.666666666666667,0.41100000000000003,0.35618181818181816,0.1551818181818182,1.8833333333333333,19.75,11.316666666666666,9.975,2.666666666666667,3.583333333333333,11.763636363636364,18.591666666666665,76.91666666666667,82.33333333333333
2017-01-29,Dallas Mavericks,0,20,39,87,0.4521,12,34,0.29744444444444446,15,16,0.9642857142857143,6,35,41,20,6,5,6,19,105,1.6666666666666667,0.55,0.4517,0.3528,1.5833333333333335,18.016666666666666,9.233333333333333,8.95,0.85,1.3166666666666667,4.359999999999999,16.558333333333334,112,107
2017-01-29,Golden State Warriors,0,24.001666666666665,36,79,0.5303,8,26,0.3155,33,39,0.8571428571428572,8,31,39,28,13,6,18,18,113,1,0.6711,0.3972,0.8112,4.75,15.6,10.11,18.93,2.73,2.98,13.56,17.6,129.8,105.7
2017-01-29,Houston Rockets,0,20,34,83,0.44636363636363635,11,39,0.268625,22,25,0.919,11,30,41,21,7,6,15,24,101,-7.916666666666667,0.557,0.46245454545454545,0.21309090909090908,3.5666666666666664,12.65,7.608333333333333,17.8,0.975,1.3916666666666666,8.918181818181818,19.416666666666668,105.83333333333333,124.83333333333333
2017-01-29,Indiana Pacers,1,18.46153846153846,47,87,0.5358461538461539,5,21,0.178625,21,26,0.7834,7,35,42,28,9,7,10,21,120,7.3076923076923075,0.562923076923077,0.29730769230769233,0.4452307692307692,5.8769230769230765,13.615384615384615,10.176923076923076,10.830769230769231,1.2692307692307692,4.692307692307692,6.946153846153846,20.346153846153847,118.15384615384616,105.38461538461539
2017-01-29,New Orleans Pelicans,1,24,38,84,0.3567,10,32,0.219,8,15,0.4666,10,32,42,25,8,3,14,12,94,-6.5,0.41500000000000004,0.5076,0.1962,4.34,15.02,9.5,14.85,1.3900000000000001,0.53,10.55,19.02,86.7,117.1
